id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;fine_lavor;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
4554;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"21";9.11522105034185;45.4752480639344;"(45.475248063934366, 9.115221050341848)"
4555;"6624";VIA NOVARA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"2022";"332";9.11698338520035;45.4742962994035;"(45.47429629940354, 9.116983385200355)"
4556;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"49";9.11841814570476;45.4731215672256;"(45.47312156722557, 9.118418145704762)"
4557;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"30";9.1147833437868;45.4754392167923;"(45.475439216792324, 9.114783343786799)"
4558;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"108";9.11424060615758;45.4754129620144;"(45.47541296201436, 9.114240606157576)"
4559;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"34";9.11890157627511;45.4728363957331;"(45.47283639573308, 9.118901576275107)"
4560;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"62";9.11937122917876;45.4725613052018;"(45.4725613052018, 9.119371229178762)"
4561;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"8";9.11869630704499;45.4729570356159;"(45.47295703561589, 9.118696307044987)"
4562;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"243";9.11698917836317;45.4739668709565;"(45.473966870956474, 9.116989178363166)"
4563;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"11";9.11574355122207;45.47470373168;"(45.47470373168002, 9.11574355122207)"
4564;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"11";9.11491832634153;45.4751740288694;"(45.47517402886937, 9.114918326341527)"
4565;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"72";9.11533403553945;45.4749457153872;"(45.474945715387236, 9.115334035539455)"
4566;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"14";9.11503280334558;45.4753408721692;"(45.47534087216917, 9.115032803345583)"
4567;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"69";9.11420868937294;45.4756341946146;"(45.47563419461456, 9.114208689372935)"
4568;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"10";9.12331316358419;45.4701028893864;"(45.470102889386396, 9.123313163584195)"
4569;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"6";9.12607519496128;45.4690116835724;"(45.469011683572376, 9.126075194961281)"
4570;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"7";9.12654062230954;45.4688006686959;"(45.46880066869589, 9.126540622309545)"
4571;"6618";VIA REMBRANDT;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"0";"209";9.13880111684004;45.46743868879;"(45.467438688789954, 9.138801116840037)"
4572;"6618";VIA REMBRANDT;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"0";"417";9.13402358253428;45.4676488563586;"(45.46764885635859, 9.134023582534278)"
4573;"6618";VIA REMBRANDT;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"0";"408";9.13415098703115;45.4677504226097;"(45.46775042260975, 9.134150987031154)"
4574;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"24";9.11140266680532;45.4763750415541;"(45.47637504155414, 9.111402666805319)"
4575;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"112";9.11219014574269;45.4761178265029;"(45.47611782650293, 9.112190145742689)"
4576;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"29";9.11363769341435;45.4758198237817;"(45.475819823781684, 9.113637693414354)"
4577;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"12";9.10685269890027;45.4794862072536;"(45.47948620725363, 9.10685269890027)"
4578;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"11";9.10260782241094;45.4795072501378;"(45.47950725013777, 9.102607822410942)"
4579;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"266";9.10460495408897;45.4787549015546;"(45.47875490155463, 9.10460495408897)"
4580;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"10";9.10833837875462;45.477394513317;"(45.47739451331698, 9.108338378754615)"
4581;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"221";9.10967126195611;45.4769455386547;"(45.47694553865472, 9.109671261956114)"
4582;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"18";9.11335980299894;45.4759049914777;"(45.47590499147775, 9.11335980299894)"
4583;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"24";9.11312815448176;45.4759981239149;"(45.47599812391489, 9.113128154481759)"
4584;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"8";9.11298062582318;45.4761016896183;"(45.476101689618325, 9.112980625823177)"
4585;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"30";9.11283094228453;45.4762367146939;"(45.4762367146939, 9.112830942284532)"
4586;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"626";9.10961394312477;45.4773919692057;"(45.47739196920569, 9.10961394312477)"
4587;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"58";9.11328583672261;45.4757372710076;"(45.47573727100757, 9.113285836722614)"
4588;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"11";9.11289190041676;45.4758734765256;"(45.47587347652563, 9.112891900416756)"
4589;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"27";9.11110263385552;45.476465298843;"(45.47646529884297, 9.111102633855516)"
4590;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"107";9.10766092001353;45.4776154463706;"(45.47761544637061, 9.107660920013526)"
4591;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"17";9.1069480289346;45.4778628436851;"(45.47786284368505, 9.106948028934605)"
4592;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"11";9.10678880269522;45.4779236302418;"(45.47792363024176, 9.106788802695217)"
4593;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"56";9.10641348964347;45.4780663997929;"(45.47806639979292, 9.106413489643474)"
4594;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"33";9.10234837904798;45.4795878752197;"(45.4795878752197, 9.102348379047982)"
4595;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"86";9.1016483320736;45.4798002564399;"(45.479800256439894, 9.101648332073601)"
4596;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"119";9.10297460767983;45.4796989310488;"(45.47969893104883, 9.102974607679828)"
4597;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"84";9.10174192001001;45.4799651994101;"(45.4799651994101, 9.10174192001001)"
4598;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"419";9.09222894742144;45.4825507087263;"(45.48255070872627, 9.092228947421438)"
4599;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"369";9.08682960028904;45.4839395158637;"(45.48393951586369, 9.086829600289041)"
4600;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"544";9.09791794673571;45.4808951187682;"(45.480895118768174, 9.097917946735707)"
4601;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"347";9.08653673325811;45.4838134337516;"(45.48381343375162, 9.086536733258109)"
4602;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"31";9.08911048223756;45.4831745395235;"(45.48317453952352, 9.089110482237562)"
4603;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"31";9.08922318529408;45.4833730564356;"(45.4833730564356, 9.089223185294085)"
4604;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"547";9.09801089592138;45.4810665441586;"(45.48106654415858, 9.098010895921382)"
4605;"6624";VIA NOVARA;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"447";9.09197822047647;45.4824140489413;"(45.48241404894126, 9.091978220476467)"
4606;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"20";9.08960720978791;45.4832705649473;"(45.48327056494732, 9.089607209787907)"
4607;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"7";9.08944693686086;45.483313865139;"(45.48331386513895, 9.089446936860863)"
4608;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"26";9.08876273061815;45.4832608995236;"(45.483260899523614, 9.08876273061815)"
4609;"6732";VIA LUCIO CORNELIO SILLA;;urbana;promiscuo veicoli;carreggiata;bidirezionale;ordinanza lavori stradali;"2022";"323";9.08078961628886;45.4896433449767;"(45.489643344976685, 9.080789616288863)"
4610;"6732";VIA LUCIO CORNELIO SILLA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;"2022";"447";9.08345805238408;45.4870930294787;"(45.487093029478714, 9.08345805238408)"
4611;"6732";VIA LUCIO CORNELIO SILLA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"441";9.08342312966342;45.4870878471219;"(45.48708784712189, 9.083423129663418)"
4612;"4278";PIAZZA ANGILBERTO II;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2022";"12";9.2179643766164;45.4371109250935;"(45.437110925093464, 9.2179643766164)"
4613;"4279";VIA COMACCHIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"10";9.21800067007454;45.43721848842;"(45.43721848841996, 9.218000670074536)"
4614;"4278";PIAZZA ANGILBERTO II;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"7";9.21733602372257;45.4369221007102;"(45.43692210071018, 9.21733602372257)"
4615;"4278";PIAZZA ANGILBERTO II;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"10";9.21743455470787;45.4369440636884;"(45.43694406368844, 9.217434554707873)"
4616;"4278";PIAZZA ANGILBERTO II;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"30";9.21766598884001;45.4370107642912;"(45.43701076429124, 9.217665988840007)"
4617;"4278";PIAZZA ANGILBERTO II;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"5";9.21786865938045;45.4370729995404;"(45.437072999540405, 9.217868659380452)"
4618;"4279";VIA COMACCHIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"5";9.21800436898366;45.4371455152424;"(45.43714551524242, 9.218004368983664)"
4619;"4279";VIA COMACCHIO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"5";9.21796703855685;45.437175841486;"(45.43717584148601, 9.21796703855685)"
4620;"4278";PIAZZA ANGILBERTO II;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"16";9.21661017210551;45.4368222450652;"(45.436822245065166, 9.216610172105506)"
4621;"4278";PIAZZA ANGILBERTO II;;urbana;promiscuo veicoli;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"2022";"34";9.21721490558352;45.4369293168191;"(45.43692931681912, 9.21721490558352)"
4622;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"19";9.21920799043061;45.4947936283552;"(45.49479362835524, 9.21920799043061)"
4623;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"18";9.21925745535952;45.4949555394022;"(45.49495553940217, 9.21925745535952)"
4624;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"82";9.22262312840329;45.5061129942;"(45.506112994200045, 9.222623128403292)"
4625;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;ordinanza lavori stradali;"2022";"105";9.22454832964996;45.4677343282736;"(45.467734328273565, 9.224548329649956)"
4626;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;ordinanza lavori stradali;"2022";"169";9.23129472147691;45.468312387488;"(45.46831238748802, 9.231294721476907)"
4627;"3279";VIA NEGROLI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"5";9.23240155854606;45.4676692366528;"(45.46766923665284, 9.232401558546059)"
4628;"3101";PIAZZALE SUSA;;urbana;promiscuo pedoni;parterre;bidirezionale;ordinanza lavori stradali;"2022";"79";9.22331041100393;45.4683291466049;"(45.46832914660486, 9.223310411003927)"
4629;"3101";PIAZZALE SUSA;;urbana;promiscuo pedoni;attraversamento;bidirezionale;ordinanza lavori stradali;"0";"19";9.22381189480643;45.4685862019123;"(45.46858620191226, 9.223811894806435)"
4630;"3101";PIAZZALE SUSA;;urbana;promiscuo pedoni;parterre;bidirezionale;ordinanza lavori stradali;"2022";"90";9.22444289824377;45.4685392935122;"(45.46853929351219, 9.224442898243769)"
4631;"3101";PIAZZALE SUSA;;ciclabile;ciclabile segnaletica;parterre;bidirezionale;ordinanza lavori stradali;"2022";"19";9.2250533948451;45.4683098458315;"(45.46830984583154, 9.225053394845098)"
4632;"3101";PIAZZALE SUSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"7";9.2252062454172;45.4682675393428;"(45.468267539342804, 9.225206245417205)"
4633;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;ordinanza lavori stradali;"2022";"379";9.22767318276411;45.4682736511766;"(45.46827365117655, 9.227673182764107)"
4634;"3254";VIALE ARGONNE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"9";9.23015436246845;45.4682939717167;"(45.46829397171671, 9.230154362468454)"
4635;"3101";VIALE ARGONNE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"6";9.22522402175374;45.4678448019261;"(45.467844801926134, 9.225224021753737)"
4636;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;ordinanza lavori stradali;"2022";"162";9.2312789480343;45.4679241018275;"(45.46792410182748, 9.231278948034305)"
4637;"3254";VIALE ARGONNE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"12";9.23017084561406;45.4679212074202;"(45.46792120742019, 9.230170845614058)"
4638;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;ordinanza lavori stradali;"2022";"379";9.22767746641757;45.4678987884253;"(45.46789878842528, 9.227677466417571)"
4639;"3279";VIA NEGROLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"11";9.23238104923206;45.4677424380593;"(45.467742438059254, 9.23238104923206)"
4640;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"2022";"9";9.23233593007532;45.4678965750525;"(45.46789657505252, 9.232335930075322)"
4641;"3254";VIALE ARGONNE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;ordinanza lavori stradali;"2022";"45";9.23231158639431;45.4681312032017;"(45.468131203201715, 9.232311586394307)"
4642;"3101";PIAZZALE SUSA;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"2022";"86";9.22328434520398;45.4678356380877;"(45.4678356380877, 9.223284345203982)"
4643;"3278";VIA ROBERTO ARDIGO';;urbana;promiscuo pedoni;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"144";9.23588498340655;45.4654846192388;"(45.46548461923876, 9.235884983406551)"
